filename	error
YORAifObccFU_50.000_60.000.wav	[0;31mERROR:[0m [youtube] ORAifObccFU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOSdhFq_Flhc_20.000_30.000.wav	[0;31mERROR:[0m [youtube] OSdhFq_Flhc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOTHVnqWRL3c_210.000_220.000.wav	[0;31mERROR:[0m [youtube] OTHVnqWRL3c: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOTLxRYUtDBY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] OTLxRYUtDBY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOTWZUdzYuSA_80.000_90.000.wav	[0;31mERROR:[0m [youtube] OTWZUdzYuSA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOY-sqeshwdo_30.000_40.000.wav	[0;31mERROR:[0m [youtube] OY-sqeshwdo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOZIBoGCQoKg_0.000_7.000.wav	[0;31mERROR:[0m [youtube] OZIBoGCQoKg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOZeTOPLzylg_0.000_10.000.wav	[0;31mERROR:[0m [youtube] OZeTOPLzylg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YO_iiHMbjS04_30.000_40.000.wav	[0;31mERROR:[0m [youtube] O_iiHMbjS04: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOatfAX0C3lE_0.000_10.000.wav	[0;31mERROR:[0m [youtube] OatfAX0C3lE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOc3-7RATWHs_80.000_90.000.wav	[0;31mERROR:[0m [youtube] Oc3-7RATWHs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOd9SKSd5yqM_150.000_160.000.wav	[0;31mERROR:[0m [youtube] Od9SKSd5yqM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOdDt6Bc8qtw_20.000_30.000.wav	[0;31mERROR:[0m [youtube] OdDt6Bc8qtw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOeB2QFJnFag_10.000_20.000.wav	[0;31mERROR:[0m [youtube] OeB2QFJnFag: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOeE4iwQeP3U_580.000_590.000.wav	[0;31mERROR:[0m [youtube] OeE4iwQeP3U: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOfisvxFyUxA_10.000_20.000.wav	[0;31mERROR:[0m [youtube] OfisvxFyUxA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOgCQx1gEEPI_480.000_490.000.wav	[0;31mERROR:[0m [youtube] OgCQx1gEEPI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOgcRlNh7_po_80.000_90.000.wav	[0;31mERROR:[0m [youtube] OgcRlNh7_po: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOhGT6tLH1Hk_40.000_50.000.wav	[0;31mERROR:[0m [youtube] OhGT6tLH1Hk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOicgRwIYwr8_50.000_60.000.wav	[0;31mERROR:[0m [youtube] OicgRwIYwr8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOjV2keO_ifE_20.000_30.000.wav	[0;31mERROR:[0m [youtube] OjV2keO_ifE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOjkLJM-b6KY_140.000_150.000.wav	[0;31mERROR:[0m [youtube] OjkLJM-b6KY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOlVMAoJ7Tc8_90.000_100.000.wav	[0;31mERROR:[0m [youtube] OlVMAoJ7Tc8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOlfPppf-gBs_60.000_70.000.wav	[0;31mERROR:[0m [youtube] OlfPppf-gBs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOmw6NluecZc_10.000_20.000.wav	[0;31mERROR:[0m [youtube] Omw6NluecZc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOo1hQ2v6UxI_30.000_40.000.wav	[0;31mERROR:[0m [youtube] Oo1hQ2v6UxI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOqo05IEv_-M_0.000_10.000.wav	[0;31mERROR:[0m [youtube] Oqo05IEv_-M: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOrb_lZ88zKs_70.000_80.000.wav	[0;31mERROR:[0m [youtube] Orb_lZ88zKs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOtyPX8KjsPw_40.000_50.000.wav	[0;31mERROR:[0m [youtube] OtyPX8KjsPw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOuRfrVXt62E_160.000_170.000.wav	[0;31mERROR:[0m [youtube] OuRfrVXt62E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOuTCxS-X6Fc_0.000_10.000.wav	[0;31mERROR:[0m [youtube] OuTCxS-X6Fc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOyRVdmxpmtc_30.000_40.000.wav	[0;31mERROR:[0m [youtube] OyRVdmxpmtc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YOzwCH46Eaxk_310.000_320.000.wav	[0;31mERROR:[0m [youtube] OzwCH46Eaxk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP-et-tOKNpE_270.000_280.000.wav	[0;31mERROR:[0m [youtube] P-et-tOKNpE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP0T76Rc03_Q_0.000_10.000.wav	[0;31mERROR:[0m [youtube] P0T76Rc03_Q: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP1p7ogB8NGE_90.000_100.000.wav	[0;31mERROR:[0m [youtube] P1p7ogB8NGE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP3VT_FsOCW8_220.000_230.000.wav	[0;31mERROR:[0m [youtube] P3VT_FsOCW8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP3dNQQido0o_20.000_30.000.wav	[0;31mERROR:[0m [youtube] P3dNQQido0o: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP3gXe3LAG9o_30.000_40.000.wav	[0;31mERROR:[0m [youtube] P3gXe3LAG9o: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP5oP9Kf7IXE_110.000_120.000.wav	[0;31mERROR:[0m [youtube] P5oP9Kf7IXE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP6NXNGPa5Ao_10.000_20.000.wav	[0;31mERROR:[0m [youtube] P6NXNGPa5Ao: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YP6zUiPZBOIA_20.000_30.000.wav	[0;31mERROR:[0m [youtube] P6zUiPZBOIA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPByq-MOKKRI_350.000_360.000.wav	[0;31mERROR:[0m [youtube] PByq-MOKKRI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPFi69uOYSZk_80.000_90.000.wav	[0;31mERROR:[0m [youtube] PFi69uOYSZk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPGFUPaVoWfM_70.000_80.000.wav	[0;31mERROR:[0m [youtube] PGFUPaVoWfM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPKEjTe-j1qg_10.000_20.000.wav	[0;31mERROR:[0m [youtube] PKEjTe-j1qg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPN2WIgfJu-w_0.000_10.000.wav	[0;31mERROR:[0m [youtube] PN2WIgfJu-w: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPOw55Kq1Xrs_30.000_40.000.wav	[0;31mERROR:[0m [youtube] POw55Kq1Xrs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPPbBev35PuE_30.000_40.000.wav	[0;31mERROR:[0m [youtube] PPbBev35PuE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPR5msc7fsvM_390.000_400.000.wav	[0;31mERROR:[0m [youtube] PR5msc7fsvM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPUfLo_J4wUA_10.000_20.000.wav	[0;31mERROR:[0m [youtube] PUfLo_J4wUA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPWOide2O0y8_40.000_50.000.wav	[0;31mERROR:[0m [youtube] PWOide2O0y8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPWb6LJSZ7yo_110.000_120.000.wav	[0;31mERROR:[0m [youtube] PWb6LJSZ7yo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPXf-QmVszWE_250.000_260.000.wav	[0;31mERROR:[0m [youtube] PXf-QmVszWE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPXrnfldApeU_190.000_200.000.wav	[0;31mERROR:[0m [youtube] PXrnfldApeU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPZGvAI428hY_70.000_80.000.wav	[0;31mERROR:[0m [youtube] PZGvAI428hY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPZWBVNI_QHY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] PZWBVNI_QHY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPZfhF_jLpjQ_30.000_40.000.wav	[0;31mERROR:[0m [youtube] PZfhF_jLpjQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPbO7rlgKTXI_80.000_90.000.wav	[0;31mERROR:[0m [youtube] PbO7rlgKTXI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPbRtr9WZuaQ_60.000_70.000.wav	[0;31mERROR:[0m [youtube] PbRtr9WZuaQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPbsP7bC7qL4_130.000_140.000.wav	[0;31mERROR:[0m [youtube] PbsP7bC7qL4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPejt1wtsjFI_40.000_50.000.wav	[0;31mERROR:[0m [youtube] Pejt1wtsjFI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPg0b8XxRP4A_70.000_80.000.wav	[0;31mERROR:[0m [youtube] Pg0b8XxRP4A: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPh7dhKWV26E_510.000_520.000.wav	[0;31mERROR:[0m [youtube] Ph7dhKWV26E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPhjDOAvwnfk_20.000_30.000.wav	[0;31mERROR:[0m [youtube] PhjDOAvwnfk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPiHu2zncZa4_40.000_50.000.wav	[0;31mERROR:[0m [youtube] PiHu2zncZa4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPiTGxWRhkPI_10.000_20.000.wav	[0;31mERROR:[0m [youtube] PiTGxWRhkPI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPjeKKlRyn_w_30.000_40.000.wav	[0;31mERROR:[0m [youtube] PjeKKlRyn_w: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPkJ01biMcAA_10.000_20.000.wav	[0;31mERROR:[0m [youtube] PkJ01biMcAA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPlMrHCx1fHg_0.000_10.000.wav	[0;31mERROR:[0m [youtube] PlMrHCx1fHg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPlvPkaWgSjk_0.000_10.000.wav	[0;31mERROR:[0m [youtube] PlvPkaWgSjk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPmthgwgH6vg_10.000_20.000.wav	[0;31mERROR:[0m [youtube] PmthgwgH6vg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPo4DUmZQUE4_20.000_30.000.wav	[0;31mERROR:[0m [youtube] Po4DUmZQUE4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPogU5EKLwgo_300.000_310.000.wav	[0;31mERROR:[0m [youtube] PogU5EKLwgo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPq52NdtxT_E_20.000_30.000.wav	[0;31mERROR:[0m [youtube] Pq52NdtxT_E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPq5V0hIhdHk_100.000_110.000.wav	[0;31mERROR:[0m [youtube] Pq5V0hIhdHk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPqIJ3_iBQEU_20.000_30.000.wav	[0;31mERROR:[0m [youtube] PqIJ3_iBQEU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPqjKLFPAPNE_40.000_50.000.wav	[0;31mERROR:[0m [youtube] PqjKLFPAPNE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPtgJ1J_d77A_30.000_40.000.wav	[0;31mERROR:[0m [youtube] PtgJ1J_d77A: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPy5Vr6zxsOY_40.000_50.000.wav	[0;31mERROR:[0m [youtube] Py5Vr6zxsOY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPyObU7_XBYs_40.000_50.000.wav	[0;31mERROR:[0m [youtube] PyObU7_XBYs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPzdAJQ8NsGM_190.000_200.000.wav	[0;31mERROR:[0m [youtube] PzdAJQ8NsGM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YPzt-okLr6H0_50.000_60.000.wav	[0;31mERROR:[0m [youtube] Pzt-okLr6H0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN2_OZjGDlhI_250.000_260.000.wav	[0;31mERROR:[0m [youtube] N2_OZjGDlhI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN4whZ_4Zldg_80.000_90.000.wav	[0;31mERROR:[0m [youtube] N4whZ_4Zldg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN6_X5POlGhg_40.000_50.000.wav	[0;31mERROR:[0m [youtube] N6_X5POlGhg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN6re66FSJFY_50.000_60.000.wav	[0;31mERROR:[0m [youtube] N6re66FSJFY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN6xJLaRkaQ4_70.000_80.000.wav	[0;31mERROR:[0m [youtube] N6xJLaRkaQ4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN85u6sLpPOQ_70.000_80.000.wav	[0;31mERROR:[0m [youtube] N85u6sLpPOQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN86fGWWyaGY_60.000_70.000.wav	[0;31mERROR:[0m [youtube] N86fGWWyaGY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YN8V8YLQ2bUs_200.000_210.000.wav	[0;31mERROR:[0m [youtube] N8V8YLQ2bUs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YNCKuOPYuBrc_0.000_10.000.wav	[0;31mERROR:[0m [youtube] NCKuOPYuBrc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQ3qzDXUamHk_100.000_110.000.wav	[0;31mERROR:[0m [youtube] Q3qzDXUamHk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQ3vkJMVMbC8_20.000_30.000.wav	[0;31mERROR:[0m [youtube] Q3vkJMVMbC8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQ51DdDhliJg_180.000_190.000.wav	[0;31mERROR:[0m [youtube] Q51DdDhliJg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQ5TJrmNHJAQ_10.000_20.000.wav	[0;31mERROR:[0m [youtube] Q5TJrmNHJAQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQ8M7qBsL-Is_50.000_60.000.wav	[0;31mERROR:[0m [youtube] Q8M7qBsL-Is: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQ8WrIs_21sA_0.000_10.000.wav	[0;31mERROR:[0m [youtube] Q8WrIs_21sA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQCb1o7dFH2I_50.000_60.000.wav	[0;31mERROR:[0m [youtube] QCb1o7dFH2I: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQDeuUVhOTIA_40.000_50.000.wav	[0;31mERROR:[0m [youtube] QDeuUVhOTIA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQEVcKUY6S7E_20.000_30.000.wav	[0;31mERROR:[0m [youtube] QEVcKUY6S7E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQFSyDxxPNoY_110.000_120.000.wav	[0;31mERROR:[0m [youtube] QFSyDxxPNoY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQFTcuf4lVOw_90.000_100.000.wav	[0;31mERROR:[0m [youtube] QFTcuf4lVOw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQFwyb-tbu6E_90.000_100.000.wav	[0;31mERROR:[0m [youtube] QFwyb-tbu6E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQHsGV4lqCXA_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QHsGV4lqCXA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQKP1VF8NFmg_20.000_30.000.wav	[0;31mERROR:[0m [youtube] QKP1VF8NFmg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQL6Hek_0VTM_20.000_30.000.wav	[0;31mERROR:[0m [youtube] QL6Hek_0VTM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQLa--otyLjc_80.000_90.000.wav	[0;31mERROR:[0m [youtube] QLa--otyLjc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQM9O-7Zqew0_150.000_160.000.wav	[0;31mERROR:[0m [youtube] QM9O-7Zqew0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQMhSdItaY10_60.000_70.000.wav	[0;31mERROR:[0m [youtube] QMhSdItaY10: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQPkWrMY8tPY_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QPkWrMY8tPY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQPwv8UzVZCE_120.000_130.000.wav	[0;31mERROR:[0m [youtube] QPwv8UzVZCE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQQSDx8ltaDc_70.000_80.000.wav	[0;31mERROR:[0m [youtube] QQSDx8ltaDc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQQu0HfPAD2c_0.000_10.000.wav	[0;31mERROR:[0m [youtube] QQu0HfPAD2c: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
